model_id,base_seed,scope,variable,variable_type,level,eligible_total,noneligible_total,eligible_observed,noneligible_observed,eligible_value,noneligible_value,pooled_sd,smd,abs_smd,effect_state,alert
P0,314159,training,site_id,categorical,wqp:21NC03WQ-CPF055C1,7909,443,7909,443,0.0015172588190668858,0.002257336343115124,0.043400446544315796,-0.017052302060822158,0.017052302060822158,estimable,False
P0,314159,training,site_id,categorical,wqp:21NC03WQ-CPF055C4,7909,443,7909,443,0.0015172588190668858,0.002257336343115124,0.043400446544315796,-0.017052302060822158,0.017052302060822158,estimable,False
P0,314159,training,site_id,categorical,wqp:21NC03WQ-CPF055C6,7909,443,7909,443,0.0015172588190668858,0.002257336343115124,0.043400446544315796,-0.017052302060822158,0.017052302060822158,estimable,False
P0,314159,training,site_id,categorical,wqp:21NC03WQ-CPF055D,7909,443,7909,443,0.007586294095334429,0.002257336343115124,0.06993204920843768,0.07620193906138728,0.07620193906138728,estimable,False
P0,314159,training,site_id,categorical,wqp:21NC03WQ-CPF081A1C,7909,443,7909,443,0.01036793526362372,0.004514672686230248,0.08589159329864443,0.06814709510675535,0.06814709510675535,estimable,False
P0,314159,training,site_id,categorical,wqp:21NC03WQ-CPF086C,7909,443,7909,443,0.01036793526362372,0.004514672686230248,0.08589159329864443,0.06814709510675535,0.06814709510675535,estimable,False
P0,314159,training,site_id,categorical,wqp:21NC03WQ-CPF086CUPS,7909,443,7909,443,0.0013908205841446453,0.002257336343115124,0.04266806169722583,-0.02030829910013975,0.02030829910013975,estimable,False
P0,314159,training,site_id,categorical,wqp:21NC03WQ-CPF086F,7909,443,7909,443,0.011000126438234923,0.004514672686230248,0.08767386746729103,0.07397248392657298,0.07397248392657298,estimable,False
P0,314159,training,site_id,categorical,wqp:21NC03WQ-CPF087B3,7909,443,7909,443,0.011253002908079403,0.004514672686230248,0.08837608061686322,0.0762460857600354,0.0762460857600354,estimable,False
P0,314159,training,site_id,categorical,wqp:21NC03WQ-CPF087D,7909,443,7909,443,0.011253002908079403,0.004514672686230248,0.08837608061686322,0.0762460857600354,0.0762460857600354,estimable,False
P0,314159,training,site_id,categorical,wqp:21NC03WQ-CPF08801A,7909,443,7909,443,0.0030345176381337715,0.002257336343115124,0.051369008733801756,0.015129380811026785,0.015129380811026785,estimable,False
P0,314159,training,site_id,categorical,wqp:21NC03WQ-CPF0880A,7909,443,7909,443,0.011253002908079403,0.004514672686230248,0.08837608061686322,0.0762460857600354,0.0762460857600354,estimable,False
P0,314159,training,site_id,categorical,wqp:21NC03WQ-CPFMC02,7909,443,7909,443,0.0016436970539891263,0.002257336343115124,0.04412049461266844,-0.013908259517784322,0.013908259517784322,estimable,False
P0,314159,training,site_id,categorical,wqp:21NC03WQ-CPFMC03,7909,443,7909,443,0.0016436970539891263,0.002257336343115124,0.04412049461266844,-0.013908259517784322,0.013908259517784322,estimable,False
P0,314159,training,site_id,categorical,wqp:21NC03WQ-LI01,7909,443,7909,443,0.004804652927045138,0.002257336343115124,0.059303494892986496,0.04295390328220389,0.04295390328220389,estimable,False
P0,314159,training,site_id,categorical,wqp:21NC03WQ-NEU010,7909,443,7909,443,0.002402326463522569,0.002257336343115124,0.04821201129819417,0.0030073443630192595,0.0030073443630192595,estimable,False
P0,314159,training,site_id,categorical,wqp:21NC03WQ-NEU018C,7909,443,7909,443,0.0018965735238336073,0.0,0.030765049428712936,0.06164701695761101,0.06164701695761101,estimable,False
P0,314159,training,site_id,categorical,wqp:21NC03WQ-NEU018E,7909,443,7909,443,0.007080541155645467,0.006772009029345372,0.08293538453410738,0.00372015066950356,0.00372015066950356,estimable,False
P0,314159,training,site_id,categorical,wqp:21NC03WQ-NEU019C,7909,443,7909,443,0.002402326463522569,0.002257336343115124,0.04821201129819417,0.0030073443630192595,0.0030073443630192595,estimable,False
P0,314159,training,site_id,categorical,wqp:21NC03WQ-NEU019E,7909,443,7909,443,0.008724238209634593,0.004514672686230248,0.0810629887620195,0.05192956227857041,0.05192956227857041,estimable,False
P0,314159,training,site_id,categorical,wqp:21NC03WQ-NEU019L,7909,443,7909,443,0.007965608800101151,0.009029345372460496,0.09178772840404709,-0.011589093562451021,0.011589093562451021,estimable,False
P0,314159,training,site_id,categorical,wqp:21NC03WQ-NEU019P,7909,443,7909,443,0.005563282336578581,0.004514672686230248,0.07080474081228089,0.0148098790888654,0.0148098790888654,estimable,False
P0,314159,training,site_id,categorical,wqp:21NC03WQ-NEU020D,7909,443,7909,443,0.005816158806423062,0.004514672686230248,0.07168201141125988,0.018156383931888044,0.018156383931888044,estimable,False
P0,314159,training,site_id,categorical,wqp:21NC03WQ-NEUELL10,7909,443,7909,443,0.0010115058793779238,0.002257336343115124,0.04039011952806703,-0.03084493134197027,0.03084493134197027,estimable,False
P0,314159,training,site_id,categorical,wqp:21NC03WQ-Q5360000,7909,443,7909,443,0.0030345176381337715,0.004514672686230248,0.06131720703686723,-0.024139309659139022,0.024139309659139022,estimable,False
P0,314159,training,site_id,categorical,wqp:21NC03WQ-YAD152A,7909,443,7909,443,0.00037931470476672144,0.002257336343115124,0.03627265913102212,-0.051775129900587524,0.051775129900587524,estimable,False
P0,314159,training,site_id,categorical,wqp:21NC03WQ-YAD169A,7909,443,7909,443,0.0008850676444556834,0.002257336343115124,0.039601294647205645,-0.0346521170806286,0.0346521170806286,estimable,False
P0,314159,training,site_id,categorical,wqp:21NC03WQ-YAD169B,7909,443,7909,443,0.0008850676444556834,0.002257336343115124,0.039601294647205645,-0.0346521170806286,0.0346521170806286,estimable,False
P0,314159,training,site_id,categorical,wqp:21NC03WQ-YAD169E,7909,443,7909,443,0.0008850676444556834,0.002257336343115124,0.039601294647205645,-0.0346521170806286,0.0346521170806286,estimable,False
P0,314159,training,site_id,categorical,wqp:21NC03WQ-YADHRL051,7909,443,7909,443,0.0008850676444556834,0.002257336343115124,0.039601294647205645,-0.0346521170806286,0.0346521170806286,estimable,False
P0,314159,training,site_id,categorical,wqp:21SC60WQ_WQX-B-327,7909,443,7909,443,0.0035402705778227335,0.002257336343115124,0.05375861715952017,0.023864717927931548,0.023864717927931548,estimable,False
P0,314159,training,site_id,categorical,wqp:21SC60WQ_WQX-B-339,7909,443,7909,443,0.00037931470476672144,0.0,0.01376900187234843,0.02754845327811883,0.02754845327811883,estimable,False
P0,314159,training,site_id,categorical,wqp:21SC60WQ_WQX-B-345,7909,443,7909,443,0.005563282336578581,0.004514672686230248,0.07080474081228089,0.0148098790888654,0.0148098790888654,estimable,False
P0,314159,training,site_id,categorical,wqp:21SC60WQ_WQX-CL-089,7909,443,7909,443,0.004804652927045138,0.004514672686230248,0.06810234450465795,0.0042580067239103144,0.0042580067239103144,estimable,False
P0,314159,training,site_id,categorical,wqp:21SC60WQ_WQX-CL-094,7909,443,7909,443,0.0011379441143001643,0.0,0.02383955953339841,0.0477334370505438,0.0477334370505438,estimable,False
P0,314159,training,site_id,categorical,wqp:21SC60WQ_WQX-CSTL-075,7909,443,7909,443,0.00265520293336705,0.0,0.036387860824385436,0.07296947040062486,0.07296947040062486,estimable,False
P0,314159,training,site_id,categorical,wqp:21SC60WQ_WQX-CW-016F,7909,443,7909,443,0.0018965735238336073,0.004514672686230248,0.05651224181303001,-0.04632800041907002,0.04632800041907002,estimable,False
P0,314159,training,site_id,categorical,wqp:21SC60WQ_WQX-CW-033,7909,443,7909,443,0.003666708812744974,0.004514672686230248,0.06382614854428383,-0.013285524707744821,0.013285524707744821,estimable,False
P0,314159,training,site_id,categorical,wqp:21SC60WQ_WQX-CW-174,7909,443,7909,443,0.003666708812744974,0.006772009029345372,0.07203961751105897,-0.04310545119320902,0.04310545119320902,estimable,False
P0,314159,training,site_id,categorical,wqp:21SC60WQ_WQX-CW-197,7909,443,7909,443,0.0016436970539891263,0.004514672686230248,0.055386305756704377,-0.05183547797631542,0.05183547797631542,estimable,False
P0,314159,training,site_id,categorical,wqp:21SC60WQ_WQX-CW-207,7909,443,7909,443,0.0007586294095334429,0.004514672686230248,0.05124619160346888,-0.07329409579857553,0.07329409579857553,estimable,False
P0,314159,training,site_id,categorical,wqp:21SC60WQ_WQX-CW-231,7909,443,7909,443,0.006448349981034265,0.004514672686230248,0.07382770205120438,0.026191757850771033,0.026191757850771033,estimable,False
P0,314159,training,site_id,categorical,wqp:21SC60WQ_WQX-PD-327,7909,443,7909,443,0.0022758882286003286,0.002257336343115124,0.04755496470990397,0.0003901145884215304,0.0003901145884215304,estimable,False
P0,314159,training,site_id,categorical,wqp:21SC60WQ_WQX-S-022,7909,443,7909,443,0.0012643823492224048,0.0,0.025127511680401022,0.050318645367841926,0.050318645367841926,estimable,False
P0,314159,training,site_id,categorical,wqp:21SC60WQ_WQX-S-024,7909,443,7909,443,0.005057529396889619,0.0,0.05015949956533267,0.10082894448143755,0.10082894448143755,estimable,False
P0,314159,training,site_id,categorical,wqp:21SC60WQ_WQX-S-222,7909,443,7909,443,0.0035402705778227335,0.002257336343115124,0.05375861715952017,0.023864717927931548,0.023864717927931548,estimable,False
P0,314159,training,site_id,categorical,wqp:21SC60WQ_WQX-S-223,7909,443,7909,443,0.0025287646984448096,0.0,0.03551316690711143,0.07120639803988954,0.07120639803988954,estimable,False
P0,314159,training,site_id,categorical,wqp:21SC60WQ_WQX-S-308,7909,443,7909,443,0.0015172588190668858,0.002257336343115124,0.043400446544315796,-0.017052302060822158,0.017052302060822158,estimable,False
P0,314159,training,site_id,categorical,wqp:21SC60WQ_WQX-S-310,7909,443,7909,443,0.0025287646984448096,0.004514672686230248,0.05923115930112783,-0.03352809587415292,0.03352809587415292,estimable,False
P0,314159,training,site_id,categorical,wqp:21SC60WQ_WQX-S-311,7909,443,7909,443,0.00037931470476672144,0.0,0.01376900187234843,0.02754845327811883,0.02754845327811883,estimable,False
P0,314159,training,site_id,categorical,wqp:21SC60WQ_WQX-ST-032,7909,443,7909,443,0.005057529396889619,0.002257336343115124,0.06034977866172499,0.04639939227400071,0.04639939227400071,estimable,False
P0,314159,training,site_id,categorical,wqp:21SC60WQ_WQX-SV-098,7909,443,7909,443,0.0012643823492224048,0.0,0.025127511680401022,0.050318645367841926,0.050318645367841926,estimable,False
P0,314159,training,site_id,categorical,wqp:21SC60WQ_WQX-SV-200,7909,443,7909,443,0.0008850676444556834,0.0,0.02102717645952995,0.0420916068383757,0.0420916068383757,estimable,False
P0,314159,training,site_id,categorical,wqp:21SC60WQ_WQX-SV-236,7909,443,7909,443,0.0012643823492224048,0.0,0.025127511680401022,0.050318645367841926,0.050318645367841926,estimable,False
P0,314159,training,site_id,categorical,wqp:21SC60WQ_WQX-SV-268,7909,443,7909,443,0.0013908205841446453,0.0,0.026352288347004753,0.052777981396925945,0.052777981396925945,estimable,False
P0,314159,training,site_id,categorical,wqp:21SC60WQ_WQX-SV-331,7909,443,7909,443,0.0037931470476672145,0.0,0.04346699370293504,0.08726499636921263,0.08726499636921263,estimable,False
P0,314159,training,site_id,categorical,wqp:21SC60WQ_WQX-SV-338,7909,443,7909,443,0.0017701352889113668,0.0,0.029723743959756462,0.05955290461753359,0.05955290461753359,estimable,False
P0,314159,training,site_id,categorical,wqp:21SC60WQ_WQX-SV-357,7909,443,7909,443,0.0012643823492224048,0.0,0.025127511680401022,0.050318645367841926,0.050318645367841926,estimable,False
P0,314159,training,site_id,categorical,wqp:21SC60WQ_WQX-SV-361,7909,443,7909,443,0.0012643823492224048,0.0,0.025127511680401022,0.050318645367841926,0.050318645367841926,estimable,False
P0,314159,training,site_id,categorical,wqp:21SC60WQ_WQX-SV-363,7909,443,7909,443,0.0,0.002257336343115124,0.03355771726256999,-0.06726727939963124,0.06726727939963124,estimable,False
P0,314159,training,site_id,categorical,wqp:21SCSANT_WQX-SC-005,7909,443,7909,443,0.0012643823492224048,0.002257336343115124,0.04192269350987932,-0.023685357756383755,0.023685357756383755,estimable,False
P0,314159,training,site_id,categorical,wqp:21SCSANT_WQX-SC-014,7909,443,7909,443,0.0006321911746112024,0.0,0.017773456458015504,0.03556939957652951,0.03556939957652951,estimable,False
P0,314159,training,site_id,categorical,wqp:21SCSANT_WQX-SC-040,7909,443,7909,443,0.0007586294095334429,0.0,0.019468614369703277,0.038966790092365734,0.038966790092365734,estimable,False
P0,314159,training,site_id,categorical,wqp:21SCSANT_WQX-SC-042,7909,443,7909,443,0.0013908205841446453,0.002257336343115124,0.04266806169722583,-0.02030829910013975,0.02030829910013975,estimable,False
P0,314159,training,site_id,categorical,wqp:21SCSANT_WQX-SC-044,7909,443,7909,443,0.0012643823492224048,0.002257336343115124,0.04192269350987932,-0.023685357756383755,0.023685357756383755,estimable,False
P0,314159,training,site_id,categorical,wqp:21VASWCB-2-XDD000.40,7909,443,7909,443,0.00783917056517891,0.002257336343115124,0.07081651906786339,0.07882107586670169,0.07882107586670169,estimable,False
P0,314159,training,site_id,categorical,wqp:21VASWCB-5ASRN000.66,7909,443,7909,443,0.008471361739790113,0.002257336343115124,0.07297889607897926,0.08514825148834869,0.08514825148834869,estimable,False
P0,314159,training,site_id,categorical,wqp:AZDEQ_SW-32,7909,443,7909,443,0.005942597041345303,0.0,0.05434741291795543,0.10934461683238603,0.10934461683238603,estimable,False
P0,314159,training,site_id,categorical,wqp:AZDEQ_SW-33,7909,443,7909,443,0.005942597041345303,0.0,0.05434741291795543,0.10934461683238603,0.10934461683238603,estimable,False
P0,314159,training,site_id,categorical,wqp:CAPECRD_WQX-262,7909,443,7909,443,0.0008850676444556834,0.0,0.02102717645952995,0.0420916068383757,0.0420916068383757,estimable,False
P0,314159,training,site_id,categorical,wqp:CAPECRD_WQX-280,7909,443,7909,443,0.0008850676444556834,0.0,0.02102717645952995,0.0420916068383757,0.0420916068383757,estimable,False
P0,314159,training,site_id,categorical,wqp:CAPECRD_WQX-290,7909,443,7909,443,0.0008850676444556834,0.0,0.02102717645952995,0.0420916068383757,0.0420916068383757,estimable,False
P0,314159,training,site_id,categorical,wqp:CPNWATER-WW#3,7909,443,7909,443,0.002402326463522569,0.002257336343115124,0.04821201129819417,0.0030073443630192595,0.0030073443630192595,estimable,False
P0,314159,training,site_id,categorical,wqp:KAWNATON_WQX-KN-KL-001,7909,443,7909,443,0.0005057529396889619,0.002257336343115124,0.03713312489814272,-0.04717037438219401,0.04717037438219401,estimable,False
P0,314159,training,site_id,categorical,wqp:KAWNATON_WQX-KN-KL-002,7909,443,7909,443,0.0018965735238336073,0.0,0.030765049428712936,0.06164701695761101,0.06164701695761101,estimable,False
P0,314159,training,site_id,categorical,wqp:KAWNATON_WQX-KN-KL-003,7909,443,7909,443,0.003160955873056012,0.0,0.03969234328573085,0.07963641376124941,0.07963641376124941,estimable,False
P0,314159,training,site_id,categorical,wqp:KAWNATON_WQX-KN-KL-005,7909,443,7909,443,0.0016436970539891263,0.0,0.02864433027654717,0.057382980789567266,0.057382980789567266,estimable,False
P0,314159,training,site_id,categorical,wqp:KAWNATON_WQX-KN-KL-010,7909,443,7909,443,0.0022758882286003286,0.0,0.033695018633109905,0.06754375931295557,0.06754375931295557,estimable,False
P0,314159,training,site_id,categorical,wqp:LAKELAND_WQX-LH11,7909,443,7909,443,0.0035402705778227335,0.002257336343115124,0.05375861715952017,0.023864717927931548,0.023864717927931548,estimable,False
P0,314159,training,site_id,categorical,wqp:LAKELAND_WQX-LH20,7909,443,7909,443,0.0035402705778227335,0.002257336343115124,0.05375861715952017,0.023864717927931548,0.023864717927931548,estimable,False
P0,314159,training,site_id,categorical,wqp:LAKELAND_WQX-LH29,7909,443,7909,443,0.0035402705778227335,0.002257336343115124,0.05375861715952017,0.023864717927931548,0.023864717927931548,estimable,False
P0,314159,training,site_id,categorical,wqp:LAKELAND_WQX-LH31,7909,443,7909,443,0.0035402705778227335,0.002257336343115124,0.05375861715952017,0.023864717927931548,0.023864717927931548,estimable,False
P0,314159,training,site_id,categorical,wqp:LAKELAND_WQX-LH8,7909,443,7909,443,0.0035402705778227335,0.002257336343115124,0.05375861715952017,0.023864717927931548,0.023864717927931548,estimable,False
P0,314159,training,site_id,categorical,wqp:MNPCA-02-0045-00-202,7909,443,7909,443,0.00037931470476672144,0.002257336343115124,0.03627265913102212,-0.051775129900587524,0.051775129900587524,estimable,False
P0,314159,training,site_id,categorical,wqp:MNPCA-02-0075-01-204,7909,443,7909,443,0.0011379441143001643,0.002257336343115124,0.04116363670305425,-0.027193715581789284,0.027193715581789284,estimable,False
P0,314159,training,site_id,categorical,wqp:MNPCA-02-0075-02-203,7909,443,7909,443,0.0011379441143001643,0.002257336343115124,0.04116363670305425,-0.027193715581789284,0.027193715581789284,estimable,False
P0,314159,training,site_id,categorical,wqp:MNPCA-10-0007-00-201,7909,443,7909,443,0.0010115058793779238,0.0,0.022477574771690868,0.04500066798362311,0.04500066798362311,estimable,False
P0,314159,training,site_id,categorical,wqp:MNPCA-10-0042-00-401,7909,443,7909,443,0.0008850676444556834,0.002257336343115124,0.039601294647205645,-0.0346521170806286,0.0346521170806286,estimable,False
P0,314159,training,site_id,categorical,wqp:MNPCA-10-0048-00-201,7909,443,7909,443,0.0008850676444556834,0.002257336343115124,0.039601294647205645,-0.0346521170806286,0.0346521170806286,estimable,False
P0,314159,training,site_id,categorical,wqp:MNPCA-25-0001-00-215,7909,443,7909,443,0.0025287646984448096,0.006772009029345372,0.06800190795336755,-0.062398901128044464,0.062398901128044464,estimable,False
P0,314159,training,site_id,categorical,wqp:MNPCA-25-0001-00-225,7909,443,7909,443,0.0013908205841446453,0.004514672686230248,0.05423641128897551,-0.057596954294071814,0.057596954294071814,estimable,False
P0,314159,training,site_id,categorical,wqp:MNPCA-25-0001-00-231,7909,443,7909,443,0.0016436970539891263,0.0,0.02864433027654717,0.057382980789567266,0.057382980789567266,estimable,False
P0,314159,training,site_id,categorical,wqp:MNPCA-25-0001-00-232,7909,443,7909,443,0.004931091161967379,0.006772009029345372,0.07626573419620238,-0.024138204224744237,0.024138204224744237,estimable,False
P0,314159,training,site_id,categorical,wqp:MNPCA-25-0001-00-233,7909,443,7909,443,0.0016436970539891263,0.0,0.02864433027654717,0.057382980789567266,0.057382980789567266,estimable,False
P0,314159,training,site_id,categorical,wqp:MNPCA-25-0001-00-246,7909,443,7909,443,0.0010115058793779238,0.002257336343115124,0.04039011952806703,-0.03084493134197027,0.03084493134197027,estimable,False
P0,314159,training,site_id,categorical,wqp:MNPCA-25-0001-00-247,7909,443,7909,443,0.004804652927045138,0.006772009029345372,0.07585419289778124,-0.025936023140492474,0.025936023140492474,estimable,False
P0,314159,training,site_id,categorical,wqp:MNPCA-25-0001-00-261,7909,443,7909,443,0.0011379441143001643,0.002257336343115124,0.04116363670305425,-0.027193715581789284,0.027193715581789284,estimable,False
P0,314159,training,site_id,categorical,wqp:MNPCA-47-0042-00-201,7909,443,7909,443,0.0027816411682892906,0.002257336343115124,0.050130551644926795,0.010458788263249167,0.010458788263249167,estimable,False
P0,314159,training,site_id,categorical,wqp:MNPCA-62-0007-00-203,7909,443,7909,443,0.00037931470476672144,0.002257336343115124,0.03627265913102212,-0.051775129900587524,0.051775129900587524,estimable,False
P0,314159,training,site_id,categorical,wqp:MNPCA-62-0013-00-201,7909,443,7909,443,0.0008850676444556834,0.0,0.02102717645952995,0.0420916068383757,0.0420916068383757,estimable,False
P0,314159,training,site_id,categorical,wqp:MNPCA-62-0054-00-101,7909,443,7909,443,0.0008850676444556834,0.002257336343115124,0.039601294647205645,-0.0346521170806286,0.0346521170806286,estimable,False
P0,314159,training,site_id,categorical,wqp:MNPCA-62-0055-00-102,7909,443,7909,443,0.0035402705778227335,0.002257336343115124,0.05375861715952017,0.023864717927931548,0.023864717927931548,estimable,False
P0,314159,training,site_id,categorical,wqp:MNPCA-62-0055-00-201,7909,443,7909,443,0.004425338222278417,0.002257336343115124,0.057697466927266544,0.03757533899878616,0.03757533899878616,estimable,False
P0,314159,training,site_id,categorical,wqp:MNPCA-73-0014-00-100,7909,443,7909,443,0.0027816411682892906,0.002257336343115124,0.050130551644926795,0.010458788263249167,0.010458788263249167,estimable,False
P0,314159,training,site_id,categorical,wqp:MNPCA-82-0046-00-203,7909,443,7909,443,0.0008850676444556834,0.002257336343115124,0.039601294647205645,-0.0346521170806286,0.0346521170806286,estimable,False
P0,314159,training,site_id,categorical,wqp:MNPCA-86-0252-02-207,7909,443,7909,443,0.0015172588190668858,0.004514672686230248,0.054814446825218,-0.05468291738345826,0.05468291738345826,estimable,False
P0,314159,training,site_id,categorical,wqp:MNPCA-86-0281-00-201,7909,443,7909,443,0.0027816411682892906,0.002257336343115124,0.050130551644926795,0.010458788263249167,0.010458788263249167,estimable,False
P0,314159,training,site_id,categorical,wqp:MNPCA-86-0284-00-100,7909,443,7909,443,0.0011379441143001643,0.006772009029345372,0.06270086969311005,-0.08985624828843983,0.08985624828843983,estimable,False
P0,314159,training,site_id,categorical,wqp:MNPCA-86-0297-00-201,7909,443,7909,443,0.00265520293336705,0.002257336343115124,0.04949946265616863,0.00803779614771927,0.00803779614771927,estimable,False
P0,314159,training,site_id,categorical,wqp:MTWTRSHD_WQX-GTOWN-LK-01,7909,443,7909,443,0.0017701352889113668,0.002257336343115124,0.04482880037274862,-0.010868036845793586,0.010868036845793586,estimable,False
P0,314159,training,site_id,categorical,wqp:USGS-01201700,7909,443,7909,443,0.00783917056517891,0.004514672686230248,0.07833265087687061,0.04244076820755585,0.04244076820755585,estimable,False
P0,314159,training,site_id,categorical,wqp:USGS-01657460,7909,443,7909,443,0.0011379441143001643,0.002257336343115124,0.04116363670305425,-0.027193715581789284,0.027193715581789284,estimable,False
P0,314159,training,site_id,categorical,wqp:USGS-01657480,7909,443,7909,443,0.0008850676444556834,0.002257336343115124,0.039601294647205645,-0.0346521170806286,0.0346521170806286,estimable,False
P0,314159,training,site_id,categorical,wqp:USGS-01657622,7909,443,7909,443,0.0011379441143001643,0.002257336343115124,0.04116363670305425,-0.027193715581789284,0.027193715581789284,estimable,False
P0,314159,training,site_id,categorical,wqp:USGS-01657665,7909,443,7909,443,0.0011379441143001643,0.002257336343115124,0.04116363670305425,-0.027193715581789284,0.027193715581789284,estimable,False
P0,314159,training,site_id,categorical,wqp:USGS-0214126765,7909,443,7909,443,0.00037931470476672144,0.002257336343115124,0.03627265913102212,-0.051775129900587524,0.051775129900587524,estimable,False
P0,314159,training,site_id,categorical,wqp:USGS-0214157625,7909,443,7909,443,0.00037931470476672144,0.002257336343115124,0.03627265913102212,-0.051775129900587524,0.051775129900587524,estimable,False
P0,314159,training,site_id,categorical,wqp:USGS-0214184000,7909,443,7909,443,0.00037931470476672144,0.002257336343115124,0.03627265913102212,-0.051775129900587524,0.051775129900587524,estimable,False
P0,314159,training,site_id,categorical,wqp:USGS-0214196095,7909,443,7909,443,0.00037931470476672144,0.002257336343115124,0.03627265913102212,-0.051775129900587524,0.051775129900587524,estimable,False
P0,314159,training,site_id,categorical,wqp:USGS-02207414,7909,443,7909,443,0.0006321911746112024,0.0,0.017773456458015504,0.03556939957652951,0.03556939957652951,estimable,False
P0,314159,training,site_id,categorical,wqp:USGS-0690367690,7909,443,7909,443,0.0016436970539891263,0.0,0.02864433027654717,0.057382980789567266,0.057382980789567266,estimable,False
P0,314159,training,site_id,categorical,wqp:USGS-07048910,7909,443,7909,443,0.0012643823492224048,0.002257336343115124,0.04192269350987932,-0.023685357756383755,0.023685357756383755,estimable,False
P0,314159,training,site_id,categorical,wqp:USGS-07049187,7909,443,7909,443,0.010494373498545961,0.004514672686230248,0.08625117981855504,0.06932891613651078,0.06932891613651078,estimable,False
P0,314159,training,site_id,categorical,wqp:USGS-07049200,7909,443,7909,443,0.0012643823492224048,0.002257336343115124,0.04192269350987932,-0.023685357756383755,0.023685357756383755,estimable,False
P0,314159,training,site_id,categorical,wqp:USGS-07049690,7909,443,7909,443,0.0006321911746112024,0.0,0.017773456458015504,0.03556939957652951,0.03556939957652951,estimable,False
P0,314159,training,site_id,categorical,wqp:USGS-07144790,7909,443,7909,443,0.008471361739790113,0.002257336343115124,0.07297889607897926,0.08514825148834869,0.08514825148834869,estimable,False
P0,314159,training,site_id,categorical,wqp:USGS-072632965,7909,443,7909,443,0.00037931470476672144,0.002257336343115124,0.03627265913102212,-0.051775129900587524,0.051775129900587524,estimable,False
P0,314159,training,site_id,categorical,wqp:USGS-0726329710,7909,443,7909,443,0.00037931470476672144,0.002257336343115124,0.03627265913102212,-0.051775129900587524,0.051775129900587524,estimable,False
P0,314159,training,site_id,categorical,wqp:USGS-072632972,7909,443,7909,443,0.0030345176381337715,0.0,0.03889286143264357,0.07802248346754038,0.07802248346754038,estimable,False
P0,314159,training,site_id,categorical,wqp:USGS-07263299,7909,443,7909,443,0.005816158806423062,0.004514672686230248,0.07168201141125988,0.018156383931888044,0.018156383931888044,estimable,False
P0,314159,training,site_id,categorical,wqp:USGS-072632990,7909,443,7909,443,0.00037931470476672144,0.002257336343115124,0.03627265913102212,-0.051775129900587524,0.051775129900587524,estimable,False
P0,314159,training,site_id,categorical,wqp:USGS-072632992,7909,443,7909,443,0.004046023517511695,0.002257336343115124,0.05604415217913736,0.03191567906459323,0.03191567906459323,estimable,False
P0,314159,training,site_id,categorical,wqp:USGS-12301600,7909,443,7909,443,0.002149449993678088,0.002257336343115124,0.04688854142619464,-0.0023009107589080256,0.0023009107589080256,estimable,False
P0,314159,training,site_id,categorical,wqp:USGS-14211940,7909,443,7909,443,0.0008850676444556834,0.0,0.02102717645952995,0.0420916068383757,0.0420916068383757,estimable,False
P0,314159,training,site_id,categorical,wqp:USGS-295554095093401,7909,443,7909,443,0.002149449993678088,0.004514672686230248,0.05761562407528543,-0.04105175862473625,0.04105175862473625,estimable,False
P0,314159,training,site_id,categorical,wqp:USGS-295826095082200,7909,443,7909,443,0.0015172588190668858,0.004514672686230248,0.054814446825218,-0.05468291738345826,0.05468291738345826,estimable,False
P0,314159,training,site_id,categorical,wqp:USGS-421420121481700,7909,443,7909,443,0.003160955873056012,0.002257336343115124,0.05197694203574206,0.017385007554301907,0.017385007554301907,estimable,False
P0,314159,training,site_id,categorical,wqp:USGS-423526088380101,7909,443,7909,443,0.00037931470476672144,0.002257336343115124,0.03627265913102212,-0.051775129900587524,0.051775129900587524,estimable,False
P0,314159,training,site_id,categorical,wqp:USGS-423556088365001,7909,443,7909,443,0.0013908205841446453,0.002257336343115124,0.04266806169722583,-0.02030829910013975,0.02030829910013975,estimable,False
P0,314159,training,site_id,categorical,wqp:USGS-423659088354401,7909,443,7909,443,0.00025287646984448094,0.0,0.011243053929771037,0.022491795505389944,0.022491795505389944,estimable,False
P0,314159,training,site_noneligible_fraction,numeric,,7909,443,7909,443,0.05231436868584676,0.08596058753286816,0.04990213161748347,-0.6742441205704581,0.6742441205704581,estimable,True
P0,314159,training,target_missing_count,numeric,,7909,443,7909,443,0.0,9.0,0.0,,,complete_separation,True
P0,314159,training,time_role,categorical,training,7909,443,7909,443,1.0,1.0,0.0,0.0,0.0,estimable,False
P0,20260612,all_development_intent,climatic_season,categorical,DJF,9227,505,9227,505,0.2569632599978324,0.24356435643564356,0.43311309361346556,0.030936269902167406,0.030936269902167406,estimable,False
P0,20260612,all_development_intent,climatic_season,categorical,JJA,9227,505,9227,505,0.25468733066001953,0.2198019801980198,0.4250357420031535,0.08207627503886696,0.08207627503886696,estimable,False
P0,20260612,all_development_intent,climatic_season,categorical,MAM,9227,505,9227,505,0.26259889454860735,0.2396039603960396,0.43349430082126195,0.05304552818573043,0.05304552818573043,estimable,False
P0,20260612,all_development_intent,climatic_season,categorical,SON,9227,505,9227,505,0.2257505147935407,0.297029702970297,0.4379442192720816,-0.1627586003880387,0.1627586003880387,estimable,False
P0,20260612,all_development_intent,delta_previous_month_missing,categorical,False,9227,505,9227,505,1.0,1.0,0.0,0.0,0.0,estimable,False
